"narr86","nfarr86","nparr86","pcnv","avgsen","tottime","ptime86","qemp86","inc86","durat","black","hispan","born60","pcnvsq","pt86sq","inc86sq"
0,0,0,0,0,0,0,4,55.5,0,0,1,0,0,0,3080.25
0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0
0,0,0,0,0,0,0,4,94.4000015258789,0,0,0,1,0,0,8911.3603515625
1,0,1,0.5,0,0,0,2,15.3999996185303,21,0,0,0,0.25,0,237.15998840332
0,0,0,0.5,0,0,0,3,86,1,0,0,0,0.25,0,7396
5,3,0,0.6700000166893,0,0,4,1.79999995231628,5.40000009536743,3,0,1,0,0.448900014162064,16,29.1600017547607
0,0,0,0,0,0,0,1,33.5,0,0,1,0,0,0,1122.25
0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0
0,0,0,0,0,0,0,2,25,7,0,0,1,0,0,625
0,0,0,0.5,0,0,0,3,135.100006103516,0,0,1,0,0.25,0,18252.01171875
0,0,0,0.5,0.300000011920929,0.300000011920929,12,0,0,0,0,0,1,0.25,144,0
0,0,0,1,0,0,0,3,155.899993896484,0,0,0,0,1,0,24304.80859375
0,0,0,0.200000002980232,0,0,0,1,2.59999990463257,1,0,0,0,0.0400000028312206,0,6.75999927520752
1,1,1,0.400000005960464,0,0,0,1,0.800000011920929,0,1,0,0,0.160000011324883,0,0.64000004529953
0,0,0,1,0,0,0,4,92.9000015258789,0,0,0,0,1,0,8630.41015625
1,1,0,0.5,0,0,0,0,0,20,1,0,0,0.25,0,0
0,0,0,1,0,0,0,0,0,4,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
0,0,0,0,0,0,0,4,157.100006103516,0,0,0,1,0,0,24680.412109375
0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0
0,0,0,0,0,0,0,4,248.199996948242,0,0,0,0,0,0,61603.23828125
0,0,0,0.5,0,0,0,0,0,5,0,1,0,0.25,0,0
0,0,0,0,0,0,0,3,10.6000003814697,2,0,0,0,0,0,112.360008239746
1,0,0,0.560000002384186,0,0,0,0,0,3,0,1,0,0.31360000371933,0,0
0,0,0,0,0,0,0,2,43.0999984741211,8,0,1,0,0,0,1857.60986328125
0,0,0,0,0,0,0,4,108.199996948242,0,0,0,1,0,0,11707.2392578125
0,0,0,0,0,0,0,4,216.100006103516,0,0,1,0,0,0,46699.2109375
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,0,1,0,0,0,2,68.5999984741211,2,1,0,0,1,0,4705.9599609375
0,0,0,0.6700000166893,0,0,0,0,0,3,1,0,1,0.448900014162064,0,0
0,0,0,0.5,0,0,0,4,97.8000030517578,0,0,0,0,0.25,0,9564.8408203125
0,0,0,1,0,0,0,3,55.7000007629395,0,0,0,1,1,0,3102.48999023438
0,0,0,0,0,0,0,2,5.5,0,0,0,0,0,0,30.25
0,0,0,0.330000013113022,0,0,0,4,143.699996948242,0,0,1,0,0.108900010585785,0,20649.689453125
0,0,0,0.129999995231628,0,0,12,0,0,0,0,1,0,0.0168999992311001,144,0
0,0,0,0.5,0,0,0,1,8.39999961853027,0,0,0,0,0.25,0,70.5599899291992
0,0,0,1,0,0,0,0,0,8,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
0,0,0,0,0,0,0,4,95.9000015258789,0,0,1,0,0,0,9196.810546875
0,0,0,0.5,0,0,0,4,174.800003051758,0,0,1,0,0.25,0,30555.041015625
0,0,0,0,0,0,0,3,85,0,0,0,0,0,0,7225
1,1,0,1,0,0,0,0,0,5,0,0,1,1,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,1,0,0,0,4,95.9000015258789,0,0,0,1,1,0,9196.810546875
5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,3,51.5999984741211,0,0,0,0,1,0,2662.55981445312
0,0,0,0.5,0,0,0,3,45.4000015258789,1,0,0,0,0.25,0,2061.16015625
0,0,0,1,0,0,0,2,9.89999961853027,0,0,1,0,1,0,98.0099945068359
0,0,0,0.6700000166893,0,0,0,1,18.1000003814697,5,0,0,0,0.448900014162064,0,327.610015869141
0,0,0,1,0,0,0,3,113,0,0,0,0,1,0,12769
0,0,0,1,0,0,0,4,180.699996948242,0,0,0,1,1,0,32652.48828125
0,0,0,0.5,1.10000002384186,1.10000002384186,12,0,0,0,0,1,0,0.25,144,0
0,0,0,1,0,0,0,2,13.1999998092651,6,0,0,1,1,0,174.239990234375
0,0,0,1,0,0,0,3,17.3999996185303,0,0,1,0,1,0,302.759979248047
1,0,0,0.330000013113022,0,0,0,1,7.30000019073486,0,1,0,0,0.108900010585785,0,53.2900009155273
0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,0,0,0,0,0,3,28.8999996185303,0,0,0,0,0,0,835.2099609375
0,0,0,0.330000013113022,0,0,0,0,0,4,1,0,1,0.108900010585785,0,0
1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0
1,1,0,1,0,0,0,4,202,0,0,0,0,1,0,40804
1,1,0,0,0,0,0,2,15.1000003814697,0,0,1,0,0,0,228.010009765625
0,0,0,0,0,0,0,2,25.6000003814697,3,1,0,1,0,0,655.360046386719
1,1,0,0.25,0,0,0,0,0,8,0,1,0,0.0625,0,0
2,1,0,0.5,0,0,0,1,1,13,0,0,1,0.25,0,1
1,0,0,0.5,0,0,0,4,97.6999969482422,0,0,1,0,0.25,0,9545.2890625
0,0,0,0,0,0,0,2,25.2000007629395,0,0,0,0,0,0,635.0400390625
0,0,0,0.5,0,0,0,4,201,0,0,1,0,0.25,0,40401
0,0,0,0,0,0,0,4,146.100006103516,0,0,0,1,0,0,21345.2109375
0,0,0,1,0,0,0,2,6.69999980926514,0,0,0,0,1,0,44.8899955749512
0,0,0,1,0,0,0,4,59,0,0,0,0,1,0,3481
1,1,1,0,0,0,8,1,12.1000003814697,0,1,0,1,0,64,146.410003662109
1,0,0,0.5,0,0,0,3,6.19999980926514,0,0,0,0,0.25,0,38.439998626709
0,0,0,1,0,0,0,4,101.599998474121,0,0,1,0,1,0,10322.5595703125
0,0,0,0,0,0,0,4,170.199996948242,0,0,0,1,0,0,28968.0390625
0,0,0,1,9.80000019073486,9.80000019073486,0,2,14,3,0,0,0,1,0,196
2,0,0,0.5,0,0,0,4,212,0,0,0,1,0.25,0,44944
0,0,0,0,0,0,0,4,220.300003051758,0,0,0,0,0,0,48532.08984375
0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,0,0,0,0,0,0,4,85.4000015258789,0,0,0,1,0,0,7293.16015625
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,0,0,0,0,0,0,4,96.9000015258789,0,0,0,0,0,0,9389.6103515625
0,0,0,0,0,0,0,4,87.5999984741211,0,0,1,1,0,0,7673.759765625
0,0,0,0.6700000166893,0,0,0,4,57.2999992370605,0,0,0,0,0.448900014162064,0,3283.28979492188
0,0,0,0,0,0,0,4,73.5999984741211,0,0,0,1,0,0,5416.9599609375
0,0,0,0.6700000166893,0,0,12,0,0,0,0,1,0,0.448900014162064,144,0
2,2,2,0.430000007152557,0,0,0,1,0.200000002980232,1,0,0,0,0.184900000691414,0,0.0400000028312206
0,0,0,0,0,0,0,4,154.300003051758,0,0,0,0,0,0,23808.490234375
0,0,0,0,0,0,0,3,48.7999992370605,0,1,0,0,0,0,2381.43994140625
0,0,0,0.330000013113022,0,0,0,3,91.9000015258789,0,0,0,0,0.108900010585785,0,8445.6103515625
0,0,0,1,0,0,0,4,80.4000015258789,0,0,0,0,1,0,6464.16015625
1,0,0,0,0,0,0,4,61.0999984741211,0,0,0,0,0,0,3733.20971679688
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
0,0,0,0,0,0,0,2,33.2000007629395,2,0,0,0,0,0,1102.23999023438
2,2,1,0.6700000166893,0,0,0,0,0,13,1,0,0,0.448900014162064,0,0
1,1,1,0.330000013113022,0,0,0,2,6.69999980926514,0,0,0,0,0.108900010585785,0,44.8899955749512
1,1,1,0,0,0,0,3,26.2000007629395,0,0,0,0,0,0,686.440063476562
0,0,0,0.25,0,0,0,3,19.1000003814697,0,0,0,0,0.0625,0,364.810028076172
0,0,0,1,0,0,0,1,0.5,2,0,0,0,1,0,0.25
1,1,0,0.400000005960464,0,0,0,0,0,1,0,1,0,0.160000011324883,0,0
0,0,0,1,0,0,0,4,96.6999969482422,0,0,0,0,1,0,9350.8896484375
5,4,4,0.5,0,0,4,0,0,4,0,0,0,0.25,16,0
1,0,1,0,0,0,0,4,158.100006103516,0,0,0,1,0,0,24995.611328125
1,1,0,0,0,0,0,4,108.300003051758,0,0,0,0,0,0,11728.890625
0,0,0,0,0,0,0,4,151.399993896484,0,0,0,0,0,0,22921.958984375
0,0,0,0,0,0,0,4,161.600006103516,0,0,1,0,0,0,26114.5625
0,0,0,0,0,0,0,4,58.2000007629395,0,0,0,1,0,0,3387.23999023438
0,0,0,0,0,0,0,4,108.699996948242,0,1,0,0,0,0,11815.689453125
0,0,0,0.330000013113022,0,0,0,0,0,5,0,1,1,0.108900010585785,0,0
0,0,0,0,0,0,0,4,113.099998474121,0,0,0,1,0,0,12791.609375
0,0,0,1,0,0,0,4,26,0,0,0,1,1,0,676
0,0,0,0,0,0,0,1,1.70000004768372,0,0,0,0,0,0,2.89000010490417
1,1,0,0,0,0,0,3,14.8000001907349,0,0,0,1,0,0,219.040008544922
0,0,0,0.170000001788139,0,0,0,2,3.90000009536743,6,0,1,0,0.0289000011980534,0,15.2100009918213
0,0,0,0.5,0,0,0,4,142.399993896484,0,1,0,0,0.25,0,20277.7578125
0,0,0,1,0,0,0,4,157.100006103516,0,0,0,0,1,0,24680.412109375
0,0,0,0,0,0,0,4,112.099998474121,0,0,1,1,0,0,12566.4091796875
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,4,79.1999969482422,0,0,0,1,0,0,6272.6396484375
1,0,1,0.6700000166893,0,0,0,3,23.8999996185303,0,1,0,0,0.448900014162064,0,571.2099609375
0,0,0,0,0,0,0,3,170.399993896484,0,0,1,1,0,0,29036.158203125
0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0
0,0,0,1,0,0,0,0,0,5,0,1,1,1,0,0
0,0,0,1,0,0,0,4,234.699996948242,0,0,0,0,1,0,55084.08984375
0,0,0,1,12.1999998092651,12.1999998092651,9,0,0,5,1,0,0,1,81,0
0,0,0,0.6700000166893,0,0,0,3,7.09999990463257,0,0,1,0,0.448900014162064,0,50.4099998474121
0,0,0,0.5,0,0,0,4,175.800003051758,0,0,0,1,0.25,0,30905.640625
0,0,0,0,0,0,0,2,2.90000009536743,11,0,0,0,0,0,8.41000080108643
0,0,0,0.5,0,0,0,4,90.5999984741211,0,0,0,0,0.25,0,8208.359375
0,0,0,0,0,0,0,4,247.899993896484,0,1,0,1,0,0,61454.40625
0,0,0,0,0,0,0,4,117.400001525879,0,0,0,0,0,0,13782.7607421875
1,1,1,0,0,0,0,2,25.1000003814697,0,1,0,1,0,0,630.010009765625
0,0,0,0,0,0,0,4,44.2000007629395,0,0,0,0,0,0,1953.64001464844
0,0,0,0,0,0,0,4,61.7999992370605,0,0,0,1,0,0,3819.23999023438
0,0,0,1,0,0,0,4,60.7999992370605,0,1,0,0,1,0,3696.63989257812
0,0,0,1,0,0,0,4,149.600006103516,0,0,0,0,1,0,22380.162109375
0,0,0,0.5,0,0,0,0,0,4,0,0,1,0.25,0,0
0,0,0,1,0,0,0,0,0,9,0,1,1,1,0,0
0,0,0,0,0,0,0,4,167.600006103516,0,0,0,0,0,0,28089.76171875
0,0,0,1,0,0,0,4,102.099998474121,0,0,0,0,1,0,10424.41015625
1,1,1,0.330000013113022,0,0,0,1,1,6,0,0,0,0.108900010585785,0,1
0,0,0,0,0,0,0,4,116.800003051758,0,0,0,0,0,0,13642.240234375
0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
0,0,0,0,0,0,0,1,19.2999992370605,2,0,0,1,0,0,372.489959716797
0,0,0,1,0,0,0,4,169.5,0,0,0,1,1,0,28730.25
0,0,0,1,0,0,0,4,114.599998474121,0,0,0,0,1,0,13133.1591796875
0,0,0,1,0,0,0,4,60.5999984741211,0,0,0,0,1,0,3672.35986328125
0,0,0,0,0,0,0,2,21.1000003814697,4,0,0,1,0,0,445.210021972656
0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0
0,0,0,0,0,0,0,3,87.4000015258789,2,0,0,0,0,0,7638.76025390625
0,0,0,0,0,0,0,4,56.7999992370605,0,1,0,0,0,0,3226.23999023438
0,0,0,0,0,0,0,4,41.2999992370605,0,0,1,0,0,0,1705.68994140625
0,0,0,0,0,0,0,1,14.1999998092651,0,0,0,0,0,0,201.639999389648
2,0,1,0.25,0,0,0,1,0.800000011920929,1,0,0,0,0.0625,0,0.64000004529953
0,0,0,0.25,0,0,0,0,0,2,1,0,1,0.0625,0,0
0,0,0,0.330000013113022,0,0,0,0,0,15,0,0,0,0.108900010585785,0,0
1,1,1,1,0,0,3,0,0,10,0,0,1,1,9,0
0,0,0,1,0,0,0,4,242,0,0,0,0,1,0,58564
1,1,0,0,0,0,0,2,36.4000015258789,1,0,0,0,0,0,1324.96008300781
0,0,0,0,0,0,0,4,42.7999992370605,0,1,0,1,0,0,1831.83996582031
0,0,0,0,0,0,0,4,151.300003051758,0,0,0,1,0,0,22891.69140625
0,0,0,0,0,0,0,4,29.5,0,0,0,0,0,0,870.25
1,1,0,0.6700000166893,2.20000004768372,2.20000004768372,0,0,0,4,0,0,0,0.448900014162064,0,0
0,0,0,0.5,0,0,0,1,0.200000002980232,0,0,1,0,0.25,0,0.0400000028312206
0,0,0,0,0,0,0,4,258.299987792969,0,0,0,0,0,0,66718.8828125
0,0,0,0,0,0,0,1,27.2999992370605,3,0,0,0,0,0,745.289978027344
1,1,0,0.330000013113022,0,0,0,0,0,2,0,1,0,0.108900010585785,0,0
0,0,0,0,0,0,0,4,16.7000007629395,0,0,0,0,0,0,278.890014648438
1,0,0,1,0,0,0,4,140.800003051758,0,0,0,0,1,0,19824.640625
0,0,0,0,0,0,0,4,203,0,0,0,1,0,0,41209
0,0,0,0.330000013113022,1.10000002384186,1.10000002384186,0,4,57,0,0,0,0,0.108900010585785,0,3249
0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,0
0,0,0,0.600000023841858,0,0,0,4,88.6999969482422,0,0,0,0,0.360000014305115,0,7867.689453125
1,1,0,0.600000023841858,0,0,0,3,41.4000015258789,0,0,1,1,0.360000014305115,0,1713.96008300781
0,0,0,0.330000013113022,0,0,0,0,0,3,0,0,0,0.108900010585785,0,0
0,0,0,0.5,0,0,0,4,43.5999984741211,0,1,0,0,0.25,0,1900.95983886719
0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0
0,0,0,0.5,0,0,0,1,18.1000003814697,0,0,1,0,0.25,0,327.610015869141
0,0,0,0,0,0,0,1,5.30000019073486,2,0,0,0,0,0,28.0900020599365
0,0,0,1,0,0,0,3,53.2999992370605,2,0,0,0,1,0,2840.88989257812
0,0,0,1,0,0,7,0,0,3,0,0,1,1,49,0
1,1,0,1,0,0,0,4,12.8000001907349,0,0,1,0,1,0,163.84001159668
0,0,0,1,0,0,0,4,183.899993896484,0,0,1,1,1,0,33819.20703125
0,0,0,1,0,0,0,4,231.199996948242,0,0,0,1,1,0,53453.4375
0,0,0,0.5,0,0,0,4,123.5,0,0,0,1,0.25,0,15252.25
0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0.400000005960464,1,0,0,0,0,0,0.160000011324883
0,0,0,1,0,0,0,0,0,9,0,0,0,1,0,0
0,0,0,1,0,0,7,0,0,1,0,0,1,1,49,0
0,0,0,0,0,0,0,4,48.5999984741211,0,0,0,0,0,0,2361.9599609375
0,0,0,0.5,0,0,12,0,0,0,0,0,0,0.25,144,0
0,0,0,0.5,0,0,0,4,113.300003051758,0,0,0,0,0.25,0,12836.890625
2,2,0,0.5,0,0,3,2,14.1999998092651,0,0,0,1,0.25,9,201.639999389648
0,0,0,1,0,0,0,4,84.0999984741211,0,0,0,0,1,0,7072.8095703125
0,0,0,0,0,0,0,3,51.0999984741211,0,0,0,1,0,0,2611.2099609375
1,0,0,0,0,0,0,4,61.9000015258789,0,0,1,0,0,0,3831.61010742188
0,0,0,1,0,0,0,4,53,0,0,0,0,1,0,2809
0,0,0,0,0,0,0,2,8.10000038146973,0,0,0,0,0,0,65.6100082397461
0,0,0,1,0,0,0,4,306.600006103516,0,0,0,0,1,0,94003.5625
3,1,1,0.600000023841858,0,0,0,2,5.30000019073486,0,0,0,1,0.360000014305115,0,28.0900020599365
0,0,0,0,0,0,0,4,163.800003051758,0,0,0,0,0,0,26830.44140625
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,1,0,0,0,4,25.5,0,0,1,0,1,0,650.25
0,0,0,0,0,0,0,4,97,0,0,0,0,0,0,9409
0,0,0,0,0,0,0,4,184.5,0,0,0,1,0,0,34040.25
0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
1,0,0,1,0,0,0,3,12.1999998092651,0,1,0,0,1,0,148.839996337891
0,0,0,0.5,0,0,0,3,45.5,1,0,0,0,0.25,0,2070.25
0,0,0,0,0,0,0,4,252.100006103516,0,0,1,0,0,0,63554.4140625
0,0,0,0,0,0,0,3,47.0999984741211,0,0,0,0,0,0,2218.40991210938
0,0,0,0.5,0,0,0,4,111,0,0,1,1,0.25,0,12321
0,0,0,0,0,0,0,4,215.100006103516,0,0,1,1,0,0,46268.01171875
0,0,0,0,0,0,0,3,53.7000007629395,0,0,0,0,0,0,2883.69018554688
0,0,0,0,0,0,0,2,11.1000003814697,7,0,0,0,0,0,123.210006713867
0,0,0,0,0,0,0,4,34.2000007629395,0,0,0,0,0,0,1169.64001464844
0,0,0,0.6700000166893,0,0,0,2,15.3999996185303,0,0,0,0,0.448900014162064,0,237.15998840332
0,0,0,0,0,0,0,4,39.7000007629395,0,0,1,0,0,0,1576.09008789062
0,0,0,0.5,0,0,0,4,1.89999997615814,0,0,1,0,0.25,0,3.60999989509583
0,0,0,0.25,0,0,0,1,2.20000004768372,0,0,0,0,0.0625,0,4.84000015258789
0,0,0,0,0,0,0,4,167.800003051758,0,0,0,1,0,0,28156.841796875
0,0,0,0,0,0,0,4,135.100006103516,0,0,0,1,0,0,18252.01171875
1,1,0,0.75,0,0,0,0,0,19,1,0,0,0.5625,0,0
0,0,0,0.5,0,0,0,4,164.199996948242,0,0,0,0,0.25,0,26961.638671875
0,0,0,1,0,0,0,4,108.400001525879,0,0,0,0,1,0,11750.560546875
0,0,0,1,0,0,0,4,12.6999998092651,0,0,0,1,1,0,161.289993286133
0,0,0,1,0,0,0,3,90.8000030517578,1,0,0,0,1,0,8244.640625
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4,4,3,0,0,0,6,0,0,6,0,1,1,0,36,0
1,0,0,1,0,0,0,1,13.3000001907349,1,0,1,1,1,0,176.889999389648
1,0,0,0.569999992847443,0,0,0,0,0,5,0,1,1,0.32490000128746,0,0
0,0,0,0.219999998807907,0,0,12,0,0,0,0,0,1,0.0483999997377396,144,0
0,0,0,0.6700000166893,0,0,10,0,0,4,1,0,1,0.448900014162064,100,0
3,1,1,0.629999995231628,0,0,0,1,0.699999988079071,0,1,0,0,0.396899998188019,0,0.489999979734421
0,0,0,0.330000013113022,0,0,0,4,102.199996948242,0,0,1,0,0.108900010585785,0,10444.83984375
0,0,0,0,0,0,0,4,76.5999984741211,0,0,0,0,0,0,5867.5595703125
0,0,0,0,0,0,0,4,137.300003051758,0,0,1,0,0,0,18851.291015625
0,0,0,0,0,0,0,2,5.69999980926514,0,0,0,0,0,0,32.4899978637695
0,0,0,1,17.1000003814697,17.1000003814697,0,3,20.2999992370605,1,1,0,0,1,0,412.089965820312
0,0,0,0.379999995231628,0,0,0,0,0,1,0,0,0,0.144400000572205,0,0
0,0,0,1,0,0,0,4,41.2000007629395,0,0,0,0,1,0,1697.44006347656
0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0
0,0,0,1,0,0,0,4,62.4000015258789,0,0,0,0,1,0,3893.76025390625
0,0,0,0,0,0,0,1,17.7000007629395,2,0,0,1,0,0,313.2900390625
0,0,0,0,0,0,0,3,2.29999995231628,0,0,1,0,0,0,5.28999996185303
0,0,0,0,0,0,0,3,3.90000009536743,0,0,0,0,0,0,15.2100009918213
0,0,0,1,0,0,0,4,34.5,0,0,0,0,1,0,1190.25
0,0,0,0,0,0,0,4,43.7000007629395,0,0,1,0,0,0,1909.69006347656
0,0,0,1,0,0,0,3,129.100006103516,4,0,0,1,1,0,16666.8125
0,0,0,1,0,0,0,3,192.199996948242,0,0,0,1,1,0,36940.83984375
0,0,0,1,0,0,0,2,20.7000007629395,11,0,1,1,1,0,428.490020751953
0,0,0,1,0,0,0,1,6,0,0,0,0,1,0,36
1,1,0,0,0,0,0,4,35,0,0,0,0,0,0,1225
0,0,0,0,0,0,0,4,23.5,0,0,0,0,0,0,552.25
0,0,0,0,0,0,0,4,139.399993896484,0,0,1,0,0,0,19432.357421875
0,0,0,0,0,0,0,3,72.5,0,0,0,0,0,0,5256.25
1,0,0,0.5,0,0,0,2,23.8999996185303,0,0,1,0,0.25,0,571.2099609375
0,0,0,0.5,0,0,0,4,85.0999984741211,0,0,1,0,0.25,0,7242.009765625
0,0,0,0,0,0,0,1,5,14,0,1,1,0,0,25
0,0,0,0,0,0,0,3,26.8999996185303,0,0,1,0,0,0,723.609985351562
1,1,1,0.5,0,0,0,0,0,13,1,0,0,0.25,0,0
0,0,0,1,0,0,0,3,58,1,0,1,1,1,0,3364
0,0,0,0,0,0,0,4,178.300003051758,0,0,0,1,0,0,31790.890625
0,0,0,0,0,0,0,4,160.100006103516,0,0,0,1,0,0,25632.01171875
0,0,0,1,0,0,0,4,35,0,0,0,0,1,0,1225
0,0,0,0,0,0,0,1,32,1,0,0,1,0,0,1024
0,0,0,0,0,0,0,1,0.100000001490116,0,0,0,0,0,0,0.0100000007078052
0,0,0,0,0,0,0,4,116.599998474121,0,1,0,1,0,0,13595.5595703125
0,0,0,1,0,0,0,3,78.3000030517578,0,0,1,0,1,0,6130.890625
0,0,0,0.5,0,0,0,3,46.5,0,0,0,0,0.25,0,2162.25
0,0,0,1,0,0,0,4,37.7000007629395,0,1,0,1,1,0,1421.2900390625
0,0,0,0,0,0,0,1,3.20000004768372,3,1,0,0,0,0,10.2400007247925
0,0,0,0,0,0,0,4,123.199996948242,0,0,0,0,0,0,15178.2392578125
1,0,0,0,0,0,0,3,43.9000015258789,1,0,0,0,0,0,1927.21008300781
0,0,0,0,0,0,0,3,136.199996948242,1,0,0,0,0,0,18550.439453125
0,0,0,0,0,0,0,4,130.399993896484,0,0,1,0,0,0,17004.158203125
0,0,0,0,0,0,0,4,143.399993896484,0,0,0,0,0,0,20563.55859375
0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,196
0,0,0,0,0,0,0,4,188,0,0,0,0,0,0,35344
1,0,0,0,0,0,0,2,40.7000007629395,0,0,0,0,0,0,1656.49011230469
0,0,0,0,0,0,0,1,21.2000007629395,3,0,0,0,0,0,449.440032958984
0,0,0,0.5,0,0,0,4,102.699996948242,0,0,0,0,0.25,0,10547.2890625
0,0,0,0.25,0,0,0,3,49,2,0,0,0,0.0625,0,2401
4,2,1,0.28999999165535,0,0,0,0,0,12,1,0,0,0.0840999931097031,0,0
0,0,0,0.5,0,0,0,3,31,0,0,0,0,0.25,0,961
0,0,0,0.5,0,0,0,3,40.5999984741211,2,0,1,0,0.25,0,1648.35986328125
0,0,0,0,0,0,0,4,173.800003051758,0,0,0,0,0,0,30206.44140625
0,0,0,0,0,0,0,4,105.199996948242,0,0,1,0,0,0,11067.0390625
0,0,0,0,0,0,0,2,10.8000001907349,3,1,0,0,0,0,116.640007019043
1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2,2,1,0.330000013113022,0,0,0,2,9.69999980926514,0,0,0,0,0.108900010585785,0,94.0899963378906
1,0,0,0,0,0,0,3,107,0,0,1,0,0,0,11449
2,0,1,1,0,0,0,1,1.89999997615814,3,0,1,1,1,0,3.60999989509583
1,1,0,0,0,0,0,4,103.199996948242,0,0,0,0,0,0,10650.2392578125
0,0,0,0,0,0,0,4,101.099998474121,0,0,0,1,0,0,10221.2099609375
0,0,0,0,0,0,0,4,210.5,0,0,1,0,0,0,44310.25
0,0,0,0,0,0,0,4,74.3000030517578,0,0,0,0,0,0,5520.490234375
0,0,0,0,0,0,0,4,148.100006103516,0,0,0,0,0,0,21933.611328125
1,1,0,0,0,0,0,3,27.3999996185303,0,1,0,0,0,0,750.759948730469
0,0,0,0,0,0,0,4,105.300003051758,0,0,0,0,0,0,11088.0908203125
0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
0,0,0,0,0,0,0,3,23,0,0,0,0,0,0,529
0,0,0,1,0,0,0,0,0,7,0,0,0,1,0,0
2,2,0,0,0,0,0,0,0,4,0,1,0,0,0,0
0,0,0,1,0,0,0,3,35.5,0,0,0,1,1,0,1260.25
1,1,1,0.5,0,0,0,0,0,3,0,0,0,0.25,0,0
0,0,0,0.330000013113022,0,0,0,3,26.7999992370605,0,0,0,0,0.108900010585785,0,718.239929199219
0,0,0,0.330000013113022,0,0,0,4,74.0999984741211,0,1,0,1,0.108900010585785,0,5490.8095703125
0,0,0,0.330000013113022,0,0,0,4,35,0,0,0,1,0.108900010585785,0,1225
0,0,0,0,0,0,0,3,79.5999984741211,0,0,0,0,0,0,6336.15966796875
0,0,0,1,0,0,0,4,95.8000030517578,0,1,0,0,1,0,9177.640625
0,0,0,0.5,0,0,0,0,0,9,0,0,1,0.25,0,0
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
0,0,0,0.6700000166893,0,0,0,4,126.800003051758,0,0,0,0,0.448900014162064,0,16078.2412109375
0,0,0,0.5,0,0,0,0,0,6,0,0,0,0.25,0,0
1,0,1,0,0,0,0,1,8.19999980926514,1,0,0,0,0,0,67.2399978637695
0,0,0,1,0,0,0,4,22.3999996185303,0,0,0,0,1,0,501.759979248047
0,0,0,0,0,0,0,1,21.2999992370605,5,0,0,0,0,0,453.689971923828
0,0,0,0,0,0,0,3,33.7999992370605,3,0,0,0,0,0,1142.43994140625
1,1,0,0,0,0,0,1,1.29999995231628,0,0,0,0,0,0,1.68999981880188
0,0,0,1,0,0,0,3,32.4000015258789,2,0,0,0,1,0,1049.76013183594
0,0,0,0.5,0,0,0,3,116.199996948242,0,0,0,0,0.25,0,13502.439453125
0,0,0,1,0,0,0,2,32.7000007629395,4,0,0,0,1,0,1069.2900390625
0,0,0,0,0,0,0,1,2.40000009536743,0,0,0,0,0,0,5.76000022888184
0,0,0,0,0,0,0,3,3.5,0,1,0,1,0,0,12.25
0,0,0,0.5,0,0,0,4,74,0,1,0,1,0.25,0,5476
1,1,0,0.6700000166893,0,0,2,1,0.200000002980232,0,1,0,1,0.448900014162064,4,0.0400000028312206
0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0
0,0,0,1,0,0,0,2,42.2999992370605,0,0,0,0,1,0,1789.28991699219
0,0,0,0,0,0,0,4,38.2000007629395,0,0,0,0,0,0,1459.24011230469
0,0,0,0,0,0,0,3,71.8000030517578,0,0,0,0,0,0,5155.240234375
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,0,0,0,0,0,3,128.399993896484,1,0,0,0,0,0,16486.55859375
1,0,0,0,0,0,0,4,115.800003051758,0,0,0,0,0,0,13409.640625
0,0,0,0.5,0,0,0,0,0,5,0,0,0,0.25,0,0
